cty,01001,AL: Autauga,1992,12,TMIN,    -2.19,    -0.08,    -2.19,    -1.89,     4.16,     2.84,     2.70,     0.53,     0.45,     3.33,     2.34,    -0.98,    -0.98,     0.26,     6.27,     7.12,    10.59,     1.72,     1.34,     4.58,    10.58,    11.72,    14.45,     7.38,    -0.97,     1.16,     5.44,     4.61,     4.82,     6.51,     8.10
cty,01003,AL: Baldwin County,1992,12,TMIN,     0.80,     2.96,     1.04,     1.92,     8.69,     5.52,     6.12,     4.16,     3.50,     5.63,     3.96,     1.02,     1.88,     4.56,     9.00,    13.05,    12.32,     5.70,     6.89,    12.77,    16.36,    16.47,    15.88,    11.71,     4.02,     6.47,     9.95,     8.59,     8.65,     8.36,     9.02
cty,01005,AL: Barbour County,1992,12,TMIN,    -0.33,     1.31,    -1.86,    -0.58,     4.09,     1.25,     2.91,     2.50,     1.96,     3.39,     3.47,    -0.28,    -0.34,     2.11,     4.59,     6.05,    12.72,     2.17,     3.07,     8.28,    11.85,    12.68,    14.40,    10.84,     0.53,     2.63,     6.21,     3.48,     4.22,     6.58,     7.82
cty,01007,AL: Bibb County,1992,12,TMIN,    -2.90,    -1.02,    -2.61,    -2.41,     3.42,     2.28,     1.98,    -0.52,    -0.32,     3.19,     2.07,    -1.95,    -1.84,    -0.22,     7.06,     8.02,     9.20,     2.11,     0.53,     3.15,     9.71,    10.02,    13.46,     6.40,    -1.50,    -0.07,     4.02,     4.95,     5.11,     6.12,     6.92
cty,01009,AL: Blount County,1992,12,TMIN,    -3.13,    -0.71,    -3.41,    -2.94,     0.52,    -0.23,     0.35,    -0.65,     0.05,     2.16,     3.06,    -2.04,    -2.07,     0.41,     5.76,     6.59,     8.30,    -0.82,    -0.83,     3.76,     7.09,     7.89,    10.58,     2.10,    -2.61,     0.41,     2.44,     4.01,     4.40,     6.10,     5.86
cty,01011,AL: Bullock County,1992,12,TMIN,    -1.07,     0.74,    -2.13,    -1.17,     4.36,     1.57,     2.82,     1.96,     1.55,     3.22,     3.18,    -0.60,    -0.70,     1.18,     4.66,     5.94,    12.32,     1.80,     2.23,     6.72,    11.24,    12.30,    14.42,     9.24,    -0.34,     1.93,     5.89,     3.58,     4.16,     6.63,     7.77
cty,01013,AL: Butler County,1992,12,TMIN,    -1.93,     0.01,    -1.84,    -1.21,     5.35,     3.05,     3.47,     1.75,     1.23,     2.98,     2.05,    -1.10,    -0.70,     0.52,     5.91,     7.73,    10.92,     2.16,     2.65,     6.65,    10.61,    13.26,    15.74,     8.83,    -0.27,     1.33,     6.47,     4.91,     4.94,     6.28,     7.88
cty,01015,AL: Calhoun County,1992,12,TMIN,    -2.66,    -1.04,    -3.78,    -2.77,     1.15,    -0.64,     0.40,     0.25,     0.09,     1.77,     3.32,    -1.51,    -1.62,     0.92,     4.16,     5.12,     9.11,    -1.12,    -0.79,     4.98,     7.82,     8.17,     9.15,     3.54,    -2.73,     0.30,     3.30,     2.95,     4.09,     6.77,     5.99
cty,01017,AL: Chambers County,1992,12,TMIN,    -2.07,    -0.51,    -3.94,    -2.62,     2.23,    -0.62,     0.59,     0.31,     0.21,     2.12,     2.26,    -1.20,    -1.28,     0.98,     2.50,     3.77,    10.32,    -0.02,     0.14,     5.29,     9.28,     8.98,    10.12,     6.77,    -2.16,     1.21,     4.32,     2.27,     3.22,     6.80,     6.83
cty,01019,AL: Cherokee County,1992,12,TMIN,    -2.83,    -1.38,    -3.76,    -2.76,     0.49,    -1.93,    -0.09,     0.91,    -0.19,     1.09,     3.21,    -0.61,    -1.43,     0.40,     3.33,     4.78,     8.00,    -1.39,    -1.22,     4.69,     6.58,     6.79,     7.79,     2.27,    -3.24,    -0.39,     2.04,     2.42,     3.78,     6.27,     5.16
cty,01021,AL: Chilton County,1992,12,TMIN,    -2.80,    -0.55,    -2.83,    -2.65,     2.83,     1.90,     1.69,    -0.63,    -0.53,     2.84,     1.90,    -1.75,    -1.72,    -0.03,     6.13,     6.84,     9.86,     1.12,     0.62,     3.57,     9.74,    10.59,    13.51,     6.16,    -1.71,     0.74,     4.53,     4.27,     4.49,     6.14,     7.43
cty,01023,AL: Choctaw County,1992,12,TMIN,    -2.07,    -1.88,    -2.51,    -0.53,     3.84,     3.60,     4.21,     0.36,     1.02,     4.66,     1.45,    -1.56,    -0.23,     2.95,     8.53,    10.40,     7.97,     5.16,     4.27,     8.07,    11.47,    12.23,    13.57,     6.53,     0.37,     2.22,     4.83,     6.23,     6.67,     6.15,     6.68
cty,01025,AL: Clarke County,1992,12,TMIN,    -1.61,    -1.27,    -1.88,    -0.17,     4.54,     3.53,     4.00,     1.03,     1.37,     3.74,     1.14,    -1.13,    -0.02,     2.42,     7.98,     9.89,     8.13,     4.48,     4.96,     9.38,    12.86,    13.69,    13.64,     6.80,     0.58,     3.04,     6.38,     6.19,     6.29,     6.26,     7.34
cty,01027,AL: Clay County,1992,12,TMIN,    -2.69,    -0.93,    -3.95,    -3.13,     1.17,    -0.47,     0.36,    -0.66,    -0.54,     1.97,     2.60,    -2.05,    -1.92,     1.04,     4.07,     4.99,    10.13,    -0.64,    -0.09,     4.86,     8.71,     9.30,    10.66,     4.55,    -2.61,     0.74,     4.18,     2.98,     3.86,     6.79,     6.71
cty,01029,AL: Cleburne County,1992,12,TMIN,    -2.57,    -1.31,    -4.03,    -2.93,     0.63,    -1.80,    -0.18,    -0.18,    -0.51,     1.24,     2.58,    -1.60,    -2.07,     0.53,     3.14,     4.28,     8.60,    -1.58,    -0.88,     5.05,     7.53,     7.43,     8.41,     3.52,    -3.17,    -0.10,     2.73,     2.09,     3.55,     6.55,     5.59
cty,01031,AL: Coffee County,1992,12,TMIN,    -0.65,     2.09,    -1.14,    -0.28,     5.17,     2.76,     4.21,     2.89,     2.20,     3.14,     3.43,    -0.41,    -0.27,     1.85,     5.83,     7.66,    13.29,     3.09,     4.02,     8.82,    11.36,    14.02,    15.91,    11.21,     1.04,     2.89,     7.60,     4.57,     4.97,     6.53,     8.07
cty,01033,AL: Colbert County,1992,12,TMIN,    -3.29,    -2.79,    -3.46,    -2.41,    -0.32,    -0.89,    -0.01,     1.20,     1.62,     2.65,     1.09,    -3.67,    -2.83,    -0.20,     5.21,     8.25,     5.43,    -0.28,     0.55,     4.17,     4.44,     5.79,     8.80,    -1.45,    -3.62,    -1.25,     0.00,     4.76,     5.45,     6.60,     6.11
cty,01035,AL: Conecuh County,1992,12,TMIN,    -1.24,     0.41,    -1.31,    -0.33,     6.43,     3.79,     4.13,     2.75,     2.18,     3.41,     1.98,    -0.90,     0.04,     1.87,     6.71,     9.14,    11.09,     3.34,     4.34,     8.72,    12.37,    14.47,    15.76,     9.58,     0.72,     2.78,     7.86,     6.02,     5.93,     7.01,     8.43
cty,01037,AL: Coosa County,1992,12,TMIN,    -2.76,    -0.58,    -3.40,    -2.90,     2.38,     1.13,     1.22,    -0.49,    -0.45,     2.54,     2.33,    -1.84,    -1.68,     0.70,     5.11,     5.82,    10.73,     0.50,     0.53,     4.21,     9.64,    10.57,    12.55,     5.86,    -2.05,     1.11,     4.88,     3.71,     4.16,     6.58,     7.53
cty,01039,AL: Covington County,1992,12,TMIN,    -1.06,     1.39,    -1.52,    -0.37,     6.02,     3.43,     4.28,     3.18,     2.13,     3.18,     2.76,    -0.95,    -0.25,     1.62,     6.04,     8.45,    12.97,     3.11,     3.93,     8.57,    11.12,    14.40,    16.26,    11.27,     0.99,     2.58,     8.18,     5.41,     5.52,     6.94,     8.35
cty,01041,AL: Crenshaw County,1992,12,TMIN,    -2.00,     0.26,    -2.03,    -1.47,     4.75,     2.27,     3.09,     1.54,     0.90,     2.51,     2.30,    -1.33,    -1.19,     0.15,     5.20,     6.83,    11.48,     1.84,     2.30,     6.39,    10.01,    12.90,    15.60,     9.06,    -0.52,     1.08,     5.95,     4.04,     4.25,     5.84,     7.30
cty,01043,AL: Cullman County,1992,12,TMIN,    -3.45,    -1.30,    -3.61,    -3.09,     0.19,    -0.49,     0.08,    -0.78,    -0.10,     2.16,     2.46,    -2.75,    -2.55,    -0.26,     5.84,     7.06,     7.41,    -1.05,    -1.09,     3.38,     6.16,     7.04,    10.56,     1.25,    -3.03,    -0.32,     1.39,     4.18,     4.43,     5.63,     5.41
cty,01045,AL: Dale County,1992,12,TMIN,     0.31,     2.92,    -0.52,     0.32,     5.23,     2.77,     4.41,     3.49,     2.78,     3.75,     4.32,     0.29,     0.37,     2.96,     6.15,     7.79,    14.06,     3.67,     4.74,     9.92,    12.58,    14.26,    15.57,    12.14,     1.91,     3.92,     8.07,     4.63,     5.21,     6.98,     8.66
